employee_id,first_name,last_name,salary,department_id,job_id,manager_id,hire_date
3651,Kenneth,Hensley,0.0,,AST01,,2019-11-09
3652,Ralph,Ford,,,IT01,9999.0,2027-06-20
3653,,SMITH,105095.62,,BIL01,,2024-12-14
3654,Connie,Williams,131875.87,,BIL01,,2016-12-02
3655,Veronica,Morgan,0.0,999.0,IT01,9999.0,2012-06-11
3656,Jamie,Hawkins,0.0,999.0,AST01,2727.0,2021-04-01
3657,Barbara,Gibbs,,999.0,REC01,9999.0,2024-10-04
3658,Rebecca,Peters,,108.0,SUR01,3056.0,2028-11-29
3659,Tammy,Potts,80618.01,999.0,AST01,9999.0,2029-07-12
3660,Jennifer,Smith,,103.0,BIL01,,2023-02-17
3661,Rebecca,Hanson,,,REC01,3788.0,2029-01-23
3662,Donna,Burnett,,,HR01,3774.0,2020-12-30
3663,Christopher,West,169997.92,105.0,HYG01,9999.0,2011-07-24
3664,Alan,Poole,0.0,999.0,HYG01,3034.0,2023-04-23
3665,Toni,Combs,,999.0,FIN01,3991.0,2029-03-29
3666,Joseph,Thompson,0.0,111.0,SUR01,,2023-02-23
3667,Shirley,Douglas,0.0,999.0,HR01,9999.0,2012-08-31
3668,Gabrielle,Jimenez,0.0,,MGR01,,2023-05-19
3669,Troy,Brown,0.0,,BIL01,2443.0,2027-09-02
3670,David,Thompson,52994.22,999.0,BIL01,9999.0,2028-01-11
3671,Ashley,Haney,0.0,999.0,AST01,3826.0,2024-04-22
3672,Robert,White,,,FIN01,9999.0,2020-12-29
3673,Sara ,Joseph,0.0,,FIN01,9999.0,2029-07-23
3674,Jason,Pearson,0.0,111.0,AST01,,2030-03-14
3675,Jessica,Guerra,0.0,999.0,SUR01,2587.0,2028-07-13
3676,Sarah,Welch,51066.51,,SUR01,2398.0,2016-06-05
3677,Christine,Young,,,DDS01,2157.0,2028-11-27
3678,Paul,Thomas,,112.0,BIL01,,2016-09-27
3679,Tanya,Williamson,0.0,999.0,AST01,3420.0,2022-04-14
3680,Bridget,Watson,262085.03,109.0,FIN01,,2030-04-02
3681,Aaron,Martin,,,HYG01,9999.0,2020-06-07
3682,Matthew,Small,123322.68,,HR01,9999.0,2013-09-15
3683,Paige,Carter,0.0,111.0,REC01,3272.0,2028-07-19
3684,Jenna,Johnson,251162.91,999.0,REC01,2916.0,2027-11-12
3685,Barbara,Baker,0.0,,BIL01,2094.0,2016-08-06
3686,Dawn,Rollins,0.0,112.0,FIN01,3240.0,2027-07-06
3687,Beth,Fernandez,177040.12,,HR01,9999.0,2024-05-20
3688,Jack,Watson,0.0,,MGR01,9999.0,2030-02-07
3689,Jonathan,Kelly,,999.0,FIN01,2605.0,2028-08-14
3690,Allison,Sims,120981.38,105.0,FIN01,9999.0,2028-01-06
3691,Theodore,Brown,85278.44,102.0,AST01,3718.0,2028-11-29
3692,Laurie,Finley,265944.45,999.0,AST01,3432.0,2027-10-14
3693,Derek,Collins,268638.79,,REC01,9999.0,2011-09-29
3694,Michael,Lopez,,999.0,MGR01,,2013-03-08
3695,Robert,Martinez,,114.0,HYG01,,2027-08-26
3696,Roberta,Little,144854.09,109.0,MGR01,9999.0,2028-12-16
3697,Cory,Clark,,,SUR01,,2022-08-23
3698,Todd,GREEN,0.0,115.0,FIN01,3569.0,2028-12-09
3699,Amanda,Shepard,,999.0,MGR01,2305.0,2027-06-05
3700,Brian,Clark,236481.89,108.0,FIN01,2002.0,2029-04-20
3701,Reginald,Forbes,,109.0,FIN01,2153.0,2019-10-01
3702,Gregory,Stanley,56020.71,999.0,HYG01,9999.0,2029-06-28
3703,Robin,Frey,,107.0,FIN01,9999.0,2022-12-05
3704,Brian,Banks,,999.0,IT01,,2017-12-30
3705,Leslie,Nguyen,,115.0,AST01,,2028-02-13
3706,Danielle,French,,999.0,DDS01,,2028-02-28
3707,James,Henry,,,HYG01,9999.0,2030-04-11
3708,Andrea,Horton,65512.97,,SUR01,9999.0,2018-06-06
3709,John,Guerrero,170277.65,108.0,HYG01,2419.0,2013-05-23
3710,Michael ,Griffin,217577.67,999.0,IT01,,2020-11-22
3711,Megan,Torres,72890.77,108.0,REC01,9999.0,2028-04-03
3712,Lori,West,,101.0,MGR01,,2028-07-14
3713,James,Perez,110494.94,,HYG01,9999.0,2027-10-31
3714,Melissa,Parker,0.0,,AST01,9999.0,2011-09-06
3715,Timothy,Wong,0.0,109.0,REC01,9999.0,2022-01-05
3716,Steven,Collier,0.0,,SUR01,9999.0,2029-11-28
3717,Sean,Jacobs,234185.15,115.0,MGR01,9999.0,2021-09-08
3718,Jessica,Cline,,112.0,HR01,9999.0,2027-12-24
3719,Michael,Black,,,DDS01,,2017-04-15
3720,Jessica ,Johnson,64401.08,103.0,AST01,,2028-04-04
3721,Jeffrey,King,,,HR01,3919.0,2030-04-01
3722,Wesley,Morrison,222120.75,999.0,IT01,,2028-12-01
3723,Jillian,Woods,0.0,105.0,MGR01,9999.0,2030-02-24
3724,Kenneth,Riley,,113.0,MGR01,9999.0,2024-10-02
3725,Susan,Williams,,111.0,FIN01,9999.0,2030-01-26
3726,Kaylee,Olsen,,999.0,IT01,,2013-09-13
3727,Edward,Smith,,,DDS01,9999.0,2024-02-09
3728,Nichole,Thompson,0.0,999.0,IT01,9999.0,2030-04-13
3729,Michael,Bass,0.0,,AST01,,2012-10-04
3730,Maria,Herrera,0.0,,HR01,9999.0,2011-08-16
3731,Sarah,Landry,0.0,105.0,HR01,,2028-04-10
3732,Steven,Hunter,0.0,102.0,BIL01,9999.0,2011-11-09
3733,Krista,Young,,,FIN01,2401.0,2027-06-13
3734,Angela,Hubbard,0.0,999.0,SUR01,,2028-03-05
3735,Preston,Morrison,257467.37,,BIL01,,2025-06-25
3736,Kimberly,Lawson,259397.06,,HR01,2796.0,2026-01-26
3737,Pamela,Rangel,0.0,999.0,MGR01,2757.0,2014-08-17
3738,Julia,Rubio,0.0,999.0,DDS01,,2028-06-03
3739,Scott,Wong,,104.0,MGR01,,2015-07-11
3740,Samantha,Rodriguez,0.0,108.0,FIN01,2096.0,2030-02-28
3741,Mark,Clark,,105.0,HYG01,,2029-02-19
3742,Dana,Harris,,110.0,MGR01,,2027-12-07
3743,Heather,Taylor,117983.65,,REC01,3951.0,2019-04-14
3744,Stephanie,Morgan,,999.0,MGR01,3083.0,2028-07-13
3745,Kevin,Black,,106.0,HR01,9999.0,2030-04-04
3746,Matthew,Perry,,107.0,IT01,,2027-12-15
3747,Christian,Atkins,0.0,999.0,MGR01,9999.0,2029-05-31
3748,Michael,Sweeney,,999.0,AST01,9999.0,2027-09-03
3749,Jason,Hernandez,72291.29,999.0,AST01,,2023-08-17
3750,Sarah ,Escobar,,999.0,HYG01,9999.0,2022-07-10
3751,Tanya,Mcknight,248109.34,,SUR01,,2026-01-28
3752,Kaitlyn,HODGE,0.0,999.0,REC01,3511.0,2019-08-08
3753,Jonathan,Ford,0.0,999.0,SUR01,3004.0,2028-11-18
3754,Virginia,Wilson,,,AST01,9999.0,2024-08-25
3755,Justin,Good,,105.0,AST01,3944.0,2014-05-02
3756,Jason,Mora,75756.93,103.0,REC01,3242.0,2016-09-19
3757,Jared,Brown,0.0,,SUR01,,2019-06-11
3758,Rebecca,Long,,999.0,AST01,3446.0,2028-03-11
3759,Whitney,Griffith,0.0,999.0,AST01,,2030-02-03
3760,Zachary,Liu,0.0,999.0,HR01,9999.0,2029-06-15
3761,Todd,Washington,0.0,114.0,IT01,,2021-10-03
3762,Sheila,Reynolds,0.0,112.0,DDS01,9999.0,2026-03-28
3763,Marvin,Boyd,0.0,999.0,HR01,2843.0,2020-04-04
3764,Erik,Smith,192282.23,999.0,BIL01,2294.0,2012-01-24
3765,Benjamin,Holloway,0.0,,HR01,,2029-11-03
3766,Denise,Lynch,,104.0,SUR01,,2028-10-14
3767,Heather,Taylor,,999.0,IT01,3484.0,2022-03-13
3768,Susan,Patel,0.0,,BIL01,2143.0,2023-06-21
3769,Nathan,Ponce,,112.0,AST01,,2028-04-13
3770,Angela,Castaneda,100896.26,999.0,BIL01,3541.0,2021-12-24
3771,Michael,Butler,171035.28,101.0,FIN01,9999.0,2027-07-07
3772,Roger,Johnson,0.0,,MGR01,3400.0,2030-03-29
3773,David,Rivera,257589.59,104.0,HR01,,2018-02-08
3774,Michael,Rollins,176986.03,108.0,FIN01,2710.0,2021-07-30
3775,Alexander,Gonzalez,0.0,999.0,DDS01,9999.0,2028-05-15
3776,Erin,Brown,0.0,104.0,FIN01,3253.0,2011-05-31
3777,Amy,Garcia,181501.54,110.0,AST01,,2022-06-16
3778,Matthew,Wolf,0.0,,DDS01,9999.0,2025-10-31
3779,Michael,Hamilton,,107.0,HYG01,2265.0,2015-03-31
3780,William,Hardy,0.0,999.0,SUR01,,2018-05-24
3781,Theodore,Taylor,112530.81,,AST01,2690.0,2024-04-30
3782,April,Jones,223629.21,,REC01,2360.0,2022-08-31
3783,Daniel,TAYLOR,,114.0,AST01,9999.0,2030-04-28
3784,Sean,Warren,0.0,999.0,HR01,,2028-10-12
3785,Robert,Smith,195685.97,999.0,AST01,9999.0,2028-02-15
3786,Cristina,Brown,223563.49,108.0,HR01,,2013-12-14
3787,Mary,Chapman,134094.81,104.0,DDS01,2531.0,2017-03-17
3788,Kiara,Taylor,0.0,,REC01,9999.0,2028-10-13
3789,Daniel,Garner,210333.43,,HR01,9999.0,2017-07-29
3790,Sergio,Johnson,194521.68,,SUR01,2534.0,2025-09-11
3791,Terrance,Haynes,58488.99,,FIN01,,2027-11-05
3792,Andrew,Ross,,110.0,BIL01,,2030-02-20
3793,Victor,Brown,102794.68,,HYG01,,2023-11-16
3794,James,Smith,225228.14,101.0,MGR01,9999.0,2029-08-20
3795,Diane,Rodriguez,,,MGR01,3057.0,2011-05-27
3796,Krista,Garcia,0.0,999.0,IT01,,2020-10-29
3797,Thomas,Lam,68383.28,999.0,DDS01,,2019-10-21
3798,Andrew,Tran,,105.0,HYG01,,2011-11-25
3799,Jeremiah,Page,0.0,999.0,HR01,,2029-04-16
3800,David,Trujillo,0.0,,FIN01,9999.0,2023-05-02
3801,Zachary,Byrd,,,AST01,,2028-06-26
3802,Brent,Rodriguez,0.0,,REC01,2038.0,2014-09-15
3803,Linda,Sampson,0.0,101.0,IT01,3628.0,2018-05-25
3804,Donald,Campos,103032.82,999.0,MGR01,9999.0,2012-05-05
3805,Martha,Long,0.0,999.0,FIN01,9999.0,2029-12-10
3806,Nathan,BURTON,60129.13,,FIN01,9999.0,2011-12-22
3807,Katherine,Williams,,999.0,HYG01,,2015-01-12
3808,Nicholas,Williams,,999.0,HR01,,2017-11-26
3809,Donald,Parker,156539.75,,SUR01,,2012-06-16
3810,Lindsay,Lee,0.0,999.0,FIN01,9999.0,2030-01-02
3811,Johnny,Beasley,230613.08,,DDS01,,2016-06-08
3812,Julie,Miles,252937.59,102.0,DDS01,2841.0,2014-09-20
3813,Christopher,Wilson,0.0,113.0,AST01,,2029-04-27
3814,Timothy,Cooper,0.0,999.0,HYG01,,2012-07-23
3815,Jodi,Harrison,114946.24,103.0,FIN01,,2012-07-20
3816,Laurie,Williams,0.0,103.0,MGR01,3662.0,2028-07-06
3817,Theresa,Horton,66550.33,114.0,REC01,9999.0,2021-11-11
3818,Laurie,Velasquez,64327.48,,AST01,9999.0,2029-06-06
3819,Jessica,Shaw,0.0,,DDS01,9999.0,2028-11-04
3820,Kristen,Hancock,72120.22,999.0,HR01,2867.0,2029-05-13
3821,Adam,Reeves,,999.0,BIL01,9999.0,2017-10-09
3822,Shannon,Mcdonald,0.0,999.0,DDS01,2815.0,2028-12-15
3823,Lisa,Roman,0.0,,FIN01,3119.0,2027-05-28
3824,Richard,Pennington,,101.0,HR01,,2021-10-25
3825,Robin,Hernandez,0.0,,DDS01,9999.0,2016-07-04
3826,Ricardo,Sanchez,0.0,999.0,FIN01,9999.0,2025-01-24
3827,Jacob,Thomas,135893.36,999.0,HR01,9999.0,2014-12-12
3828,Julia,DEAN,61986.2,999.0,SUR01,,2022-11-06
3829,Matthew,Reed,210534.32,106.0,BIL01,2509.0,2029-10-23
3830,Toni,Lynch,235913.52,115.0,IT01,,2029-01-28
3831,Gina,Valenzuela,118113.25,114.0,DDS01,,2029-07-07
3832,Kenneth,Brown,0.0,999.0,REC01,9999.0,2020-01-04
3833,Angelica,Brown,0.0,999.0,MGR01,,2029-08-17
3834,Amy,Rodriguez,140150.88,113.0,HR01,,2014-07-10
3835,Julie,Ford,0.0,110.0,FIN01,9999.0,2029-01-19
3836,Holly,Garrett,0.0,115.0,BIL01,,2029-04-15
3837,Antonio,Griffin,0.0,111.0,BIL01,9999.0,2030-02-27
3838,Michael,Gray,55232.34,,SUR01,,2024-05-28
3839,William,Spencer,230725.9,,HYG01,,2024-02-16
3840,Ricky,Smith,,101.0,AST01,9999.0,2028-05-05
3841,Christine,Hanson,,999.0,HR01,,2029-09-19
3842,Kathy,Brown,105290.08,,IT01,,2030-01-04
3843,Heather,Gordon,,,MGR01,3975.0,2017-09-06
3844,Cory,Neal,,,AST01,,2021-09-29
3845,Jessica,Scott,0.0,999.0,DDS01,,2016-07-06
3846,Donald,ANDERSON,241782.36,103.0,HR01,2602.0,2029-04-01
3847,Virginia,Vaughn,116441.74,,DDS01,3255.0,2029-09-25
3848,Melissa,Murphy,,999.0,DDS01,,2029-02-16
3849,Margaret,LEE,0.0,,MGR01,9999.0,2027-08-11
3850,Tyrone,Silva,,108.0,AST01,,2028-01-18
3851,Kimberly,Keith,,102.0,DDS01,3495.0,2025-10-31
3852,Alvin,Turner,,,MGR01,9999.0,2029-09-22
3853,Erin,Wells,,999.0,HYG01,,2011-10-07
3854,James,Spears,,,REC01,2096.0,2028-11-14
3855,Kyle,Kelley,122864.02,114.0,AST01,3731.0,2022-03-28
3856,Brandy,Williams,0.0,999.0,IT01,,2021-08-19
3857,Randall,Andersen,,999.0,IT01,9999.0,2013-12-25
3858,Jacqueline,Robbins,0.0,103.0,DDS01,,2029-05-27
3859,Tammy,Green,,104.0,DDS01,,2019-11-02
3860,Seth,Long,0.0,109.0,BIL01,9999.0,2020-11-26
3861,,Schultz,0.0,999.0,HR01,3516.0,2017-06-05
3862,Kenneth,Johnson,,106.0,BIL01,,2029-03-23
3863,Joshua,Gilmore,0.0,,FIN01,3409.0,2028-06-15
3864,Shane,Davis,0.0,999.0,SUR01,9999.0,2030-03-11
3865,Bryan,Williams,0.0,,FIN01,9999.0,2029-12-04
3866,Debbie,Craig,163333.27,999.0,BIL01,3226.0,2029-09-24
3867,Jeffrey,Dunn,,111.0,DDS01,,2018-02-22
3868,Kaylee,Suarez,,,SUR01,,2021-05-18
3869,Tracie,Lawrence,82428.83,999.0,HYG01,3622.0,2025-11-30
3870,Jessica,Chapman,135136.35,999.0,FIN01,2430.0,2022-01-11
3871,Paul,Moore,55299.88,101.0,DDS01,2471.0,2014-09-01
3872,Tamara,Webster,132262.56,115.0,HR01,9999.0,2030-03-21
3873,Kelly,Rodriguez,,113.0,MGR01,2591.0,2018-04-22
3874,Christopher,Obrien,0.0,109.0,HR01,,2028-10-24
3875,Terri,Edwards,,,HYG01,9999.0,2029-04-27
3876,Tiffany,Brown,,115.0,BIL01,,2030-02-26
3877,James,Sanchez,62142.56,999.0,HR01,,2027-07-04
3878,,Brooks,,105.0,REC01,3451.0,2016-05-31
3879,Ronald,LONG,0.0,999.0,BIL01,2961.0,2013-08-13
3880,Amy,Mills,,109.0,AST01,9999.0,2028-12-14
3881,,Anderson,,999.0,IT01,9999.0,2025-08-25
3882,Chad,Johnson,224765.53,106.0,AST01,9999.0,2030-01-16
3883,Jimmy,Rose,251262.2,999.0,HYG01,2484.0,2025-06-22
3884,Patricia,Mercer,0.0,999.0,DDS01,3144.0,2029-01-15
3885,Margaret,Dunn,0.0,106.0,BIL01,3926.0,2029-11-30
3886,Sarah,Thomas,,999.0,IT01,9999.0,2011-05-08
3887,Robert,Flowers,0.0,999.0,HYG01,3129.0,2028-09-27
3888,Emily,Allison,145220.76,103.0,MGR01,,2029-02-12
3889,Timothy,Martin,,999.0,HYG01,,2019-04-23
3890,Mike,Thomas,156804.51,,DDS01,9999.0,2012-09-06
3891,Tamara,Singh,129448.84,999.0,HYG01,9999.0,2011-06-08
3892,Jeffrey,Murphy,,,REC01,2351.0,2025-12-26
3893,Angie,Bullock,0.0,,DDS01,9999.0,2028-05-11
3894,Patrick,Gutierrez,0.0,103.0,SUR01,,2027-10-01
3895,Michelle,Rasmussen,0.0,,DDS01,,2011-11-04
3896,Austin,Hunt,218203.37,102.0,FIN01,,2014-09-12
3897,William,Johnson,0.0,,DDS01,,2017-03-20
3898,Misty,Gregory,227607.37,999.0,DDS01,2278.0,2017-04-20
3899,John,Price,201511.65,,MGR01,9999.0,2016-07-29
3900,Ryan,Baker,205799.17,999.0,HR01,9999.0,2029-06-21
3901,Stacey,Russo,139788.75,,HR01,,2021-03-10
3902,Michelle,Bray,210818.58,108.0,SUR01,,2017-05-13
3903,Stephanie,Williams,104297.89,,SUR01,9999.0,2027-08-08
3904,Curtis,Burton,0.0,,BIL01,9999.0,2013-07-06
3905,Amber,Harris,,,IT01,9999.0,2028-02-08
3906,Rachel,Mendez,,999.0,AST01,3030.0,2029-04-04
3907,Jacqueline,Bell,0.0,,BIL01,2831.0,2013-12-16
3908,Amanda,Hernandez,108641.05,,BIL01,9999.0,2029-01-24
3909,Elizabeth,Smith,0.0,114.0,BIL01,3216.0,2029-10-21
3910,Joseph,Baker,0.0,110.0,HYG01,3821.0,2013-12-22
3911,Zachary,Ruiz,0.0,111.0,IT01,,2028-10-09
3912,Eric,Medina,83683.72,999.0,BIL01,,2014-07-04
3913,Tanner,Kane,64126.3,101.0,IT01,3365.0,2020-10-03
3914,Jeanette,Williams,127189.21,101.0,HYG01,,2015-05-26
3915,Matthew,Pace,,999.0,IT01,9999.0,2028-07-02
3916,Marvin,Weaver,,,IT01,3442.0,2019-09-26
3917,Pam,Ryan,0.0,999.0,DDS01,2057.0,2018-09-28
3918,Tammy,GARCIA,,999.0,DDS01,2024.0,2014-10-04
3919,Tyrone,Chambers,94337.98,999.0,HYG01,,2013-09-21
3920,Paul,Foster,0.0,999.0,BIL01,3262.0,2029-05-01
3921,Mary,Schroeder,175428.91,,DDS01,2794.0,2021-05-08
3922,Stephanie,Brady,48001.09,999.0,HYG01,9999.0,2017-07-23
3923,Steven,Warren,0.0,115.0,AST01,9999.0,2029-12-02
3924,Thomas,Williams,,999.0,DDS01,,2013-08-18
3925,Jonathan,NGUYEN,240055.24,,BIL01,2016.0,2022-12-03
3926,Tina,Johnson,,,IT01,,2012-07-04
3927,Alison,Anderson,0.0,112.0,BIL01,2448.0,2027-07-05
3928,Elaine,Rodriguez,52348.11,,BIL01,9999.0,2024-12-22
3929,Jennifer,Gonzales,,,HYG01,2497.0,2020-02-16
3930,Douglas,Mclean,76298.65,999.0,FIN01,,2027-07-17
3931,William,Elliott,242158.27,102.0,REC01,9999.0,2030-05-02
3932,Adam,Estrada,0.0,113.0,IT01,3632.0,2022-09-26
3933,Brandon,Murphy,,115.0,DDS01,9999.0,2015-02-11
3934,Debra,Williams,238626.36,999.0,HR01,2012.0,2013-12-21
3935,Ronald,Cervantes,0.0,103.0,MGR01,9999.0,2020-12-01
3936,,Serrano,129189.68,107.0,SUR01,3582.0,2029-02-17
3937,Derek,Ray,,999.0,AST01,9999.0,2027-10-12
3938,Andrew,Pope,55225.13,,MGR01,3878.0,2027-11-24
3939,Brenda,King,,110.0,AST01,9999.0,2027-05-13
3940,Kyle,Santos,116528.1,111.0,IT01,3052.0,2023-01-16
3941,Samuel,Nunez,0.0,999.0,AST01,3897.0,2013-04-14
3942,Matthew,Lewis,0.0,999.0,HYG01,9999.0,2022-07-20
3943,Trevor,Miller,183562.0,112.0,AST01,3378.0,2014-10-05
3944,Christopher,Juarez,0.0,103.0,IT01,3745.0,2019-03-14
3945,Jennifer,Morris,246436.42,999.0,MGR01,2397.0,2015-12-13
3946,Samantha,Hayes,103297.1,999.0,FIN01,3689.0,2027-07-11
3947,Kristine,King,0.0,999.0,HYG01,3100.0,2024-11-28
3948,Anthony,Williams,0.0,999.0,REC01,3520.0,2030-02-13
3949,Yvette,Burch,0.0,109.0,SUR01,2244.0,2028-06-24
3950,Brandon,Taylor,,107.0,SUR01,9999.0,2019-12-24
3951,,Bridges,,,IT01,,2028-07-09
3952,John,Morales,,115.0,BIL01,9999.0,2029-12-30
3953,Jeffrey,Thompson,,999.0,HR01,,2028-11-25
3954,Debra,Clarke,88369.84,,FIN01,2704.0,2030-01-09
3955,Paul,Dunn,83856.96,107.0,REC01,,2016-08-06
3956,Kelly,Mills,,999.0,AST01,,2029-09-10
3957,Amanda,Hamilton,248845.4,999.0,FIN01,9999.0,2012-02-29
3958,Jaime,Underwood,0.0,999.0,REC01,9999.0,2027-09-07
3959,Megan,Foster,0.0,,DDS01,3994.0,2028-02-28
3960,Nathan,Jordan,263324.09,999.0,BIL01,2493.0,2024-05-10
3961,Cory,Smith,0.0,,FIN01,,2027-12-30
3962,Rebecca,Perez,0.0,999.0,SUR01,,2028-03-05
3963,Debra,Hernandez,,,HYG01,9999.0,2028-10-25
3964,Katherine,Taylor,,106.0,FIN01,9999.0,2018-02-13
3965,Ashley,Scott,0.0,,BIL01,,2023-03-15
3966,Thomas,Flores,,103.0,IT01,3747.0,2013-10-12
3967,Timothy,Adkins,0.0,,REC01,,2021-07-07
3968,Michael,Wright,170226.2,104.0,REC01,,2024-03-30
3969,John,Williams,,,SUR01,9999.0,2027-05-27
3970,Maxwell,Gilbert,0.0,999.0,AST01,,2028-11-28
3971,Jessica,Moran,171266.04,999.0,SUR01,,2022-02-12
3972,Maurice,Burke,,999.0,REC01,,2030-01-08
3973,Scott,Moore,,999.0,MGR01,3976.0,2018-09-18
3974,Tamara,Owen,,,HR01,9999.0,2028-03-16
3975,Ralph,Price,,115.0,AST01,3322.0,2027-06-30
3976,Angela,Goodwin,,999.0,DDS01,9999.0,2023-11-08
3977,Michael,COWAN,85981.72,,SUR01,,2029-05-12
3978,Kevin,Pollard,0.0,113.0,MGR01,3575.0,2029-04-02
3979,Allison,Fernandez,82830.04,104.0,BIL01,,2028-08-17
3980,Joshua,Mercado,253491.36,999.0,SUR01,9999.0,2030-05-04
3981,Connie,Jackson,0.0,111.0,AST01,3862.0,2023-03-03
3982,Christopher,Kim,0.0,999.0,DDS01,9999.0,2014-11-18
3983,Tiffany,Reynolds,235510.27,,HR01,2461.0,2019-06-04
3984,Michael,Faulkner,152994.76,115.0,MGR01,,2013-10-16
3985,Jeffrey,Smith,0.0,113.0,DDS01,3699.0,2029-02-06
3986,Tommy,Chavez,0.0,999.0,HYG01,9999.0,2012-05-23
3987,Kenneth,Knight,0.0,,IT01,,2028-10-02
3988,Cynthia,Thompson,78384.18,112.0,HYG01,2290.0,2025-06-11
3989,Kevin,Pittman,0.0,999.0,AST01,3159.0,2023-07-05
3990,Lisa,Graham,0.0,106.0,HR01,9999.0,2016-04-08
3991,Kimberly,Nash,155121.35,999.0,REC01,9999.0,2011-10-28
3992,Amanda,Morgan,235364.83,999.0,HYG01,2645.0,2028-01-13
3993,,Bray,196798.01,,MGR01,,2015-04-16
3994,Sherry,Williams,,,REC01,2790.0,2028-08-29
3995,Paul,Houston,175795.7,999.0,HYG01,3351.0,2027-09-28
3996,Taylor,Brown,0.0,,FIN01,,2024-09-03
3997,Christopher,Petersen,181257.77,,BIL01,9999.0,2030-03-13
3998,Nicholas,Camacho,231576.8,105.0,HYG01,2890.0,2016-08-18
3999,Rodney,Henderson,212661.75,,HR01,2150.0,2020-08-10
3855,Kyle,Kelley,122864.02,114.0,AST01,3731.0,2022-03-28
3938,Andrew,Pope,55225.13,,MGR01,3878.0,2027-11-24
3270,Jacob,Clarke,0.0,114.0,BIL01,,2025-01-05
2826,Andrew,Silva,68420.34,109.0,HYG01,,2029-05-16
2947,Kim,Byrd,,999.0,HYG01,3805.0,2029-09-28
3089,Lawrence,HARRIS,0.0,999.0,MGR01,2991.0,2027-08-07
3160,Brenda,Arnold,235398.85,999.0,FIN01,,2017-12-28
3325,Colleen,Scott,,999.0,DDS01,,2029-05-07
2929,Amanda,George,,101.0,IT01,2238.0,2022-03-23
2831,Leah,Young,248601.04,,REC01,9999.0,2029-03-19
2074,Theresa,Foley,0.0,999.0,FIN01,3202.0,2027-06-18
3159,Aaron,Knapp,0.0,109.0,FIN01,,2028-07-20
3955,Paul,Dunn,83856.96,107.0,REC01,,2016-08-06
3071,Todd,Pineda,0.0,,MGR01,,2024-05-27
2971,Mathew,Joseph,215795.11,999.0,SUR01,9999.0,2013-12-16
2441,Philip,Cruz,0.0,999.0,REC01,2300.0,2026-03-15
2151,Monica,Brown,0.0,999.0,IT01,2936.0,2018-06-30
2337,John,Brown,90925.2,104.0,IT01,,2021-01-09
2873,Amber,Chaney,99864.27,,SUR01,2057.0,2028-03-02
3004,Chris,Bryan,232153.59,113.0,MGR01,9999.0,2014-03-21
